index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
5803,0,1,0.0474258731775667,0.9
5804,0,0,0.0474258731775667,0.1
5805,0,0,0.2689414213699951,0.1
5806,0,0,0.0474258731775667,0.0
5807,0,1,0.0474258731775667,0.8
5808,0,0,0.0474258731775667,0.1
5809,0,0,0.2689414213699951,0.3
5810,0,0,0.2689414213699951,0.1
5811,0,0,0.0474258731775667,0.3
5812,0,0,0.0474258731775667,0.05
5813,1,0,0.9525741268224334,0.05
5820,1,1,0.7310585786300049,0.8
7308,1,1,0.9525741268224334,0.5
7309,1,1,0.7310585786300049,0.7
7310,1,1,0.9525741268224334,0.75
7311,1,0,0.9525741268224334,0.1
7312,1,1,0.7310585786300049,0.8
7313,1,0,0.9525741268224334,0.0
7314,0,0,0.0474258731775667,0.1
7315,1,0,0.9525741268224334,0.25
7316,0,0,0.0474258731775667,0.0
7317,0,1,0.0474258731775667,0.7
7318,1,1,0.9525741268224334,0.7
7319,1,1,0.9525741268224334,0.9
7320,1,1,0.9525741268224334,0.8
7321,1,0,0.9525741268224334,0.0
7322,0,0,0.0474258731775667,0.3
7323,0,0,0.0474258731775667,0.15
7324,0,0,0.0474258731775667,0.2
7325,0,0,0.0474258731775667,0.2
7326,0,0,0.0474258731775667,0.1
7327,0,1,0.0474258731775667,0.8
7328,0,1,0.0474258731775667,0.9
7329,1,1,0.9525741268224334,0.5
7330,0,1,0.0474258731775667,0.8
7331,1,1,0.9525741268224334,0.6
7332,1,1,0.9525741268224334,0.95
7333,1,1,0.9525741268224334,0.7
7334,0,0,0.0474258731775667,0.0
7335,0,0,0.2689414213699951,0.2
7336,0,0,0.0474258731775667,0.0
7337,1,0,0.9525741268224334,0.0
7338,1,0,0.7310585786300049,0.2
7339,1,1,0.9525741268224334,0.9
7340,1,1,0.9525741268224334,0.5
7341,1,1,0.9525741268224334,0.9
7342,0,0,0.2689414213699951,0.0
7343,1,0,0.9525741268224334,0.1
7344,1,1,0.9525741268224334,0.5
7345,1,1,0.9525741268224334,0.9
7346,1,0,0.9525741268224334,0.4
7347,1,1,0.9525741268224334,0.6
7348,1,1,0.9525741268224334,0.8
7349,1,1,0.9525741268224334,0.8
7350,1,0,0.7310585786300049,0.2
7351,1,1,0.9525741268224334,0.8
7352,0,0,0.2689414213699951,0.4
7353,0,0,0.0474258731775667,0.2
7354,1,1,0.9525741268224334,0.75
7355,1,1,0.9525741268224334,0.8
7356,1,1,0.9525741268224334,0.8
7357,1,1,0.9525741268224334,0.9
7358,1,1,0.9525741268224334,0.5
7359,1,1,0.9525741268224334,0.9
7362,1,1,0.9525741268224334,0.8
7363,1,0,0.9525741268224334,0.4
7364,0,1,0.0474258731775667,0.5
7374,0,0,0.0474258731775667,0.0
7375,0,0,0.0474258731775667,0.0
7396,0,1,0.2689414213699951,0.6
7400,0,0,0.0474258731775667,0.2
7401,0,0,0.0474258731775667,0.3
7402,0,1,0.0474258731775667,0.7
7403,0,1,0.0474258731775667,0.7
7404,0,0,0.0474258731775667,0.2
7405,0,0,0.0474258731775667,0.2
7410,0,0,0.0474258731775667,0.2
7411,0,1,0.0474258731775667,0.5
7412,0,0,0.0474258731775667,0.1
7414,0,0,0.0474258731775667,0.0
7415,0,0,0.0474258731775667,0.0
7416,0,0,0.0474258731775667,0.0
7417,1,0,0.9525741268224334,0.1
7422,0,0,0.0474258731775667,0.0
7423,1,0,0.9525741268224334,0.0
7424,0,0,0.2689414213699951,0.0
7425,1,1,0.9525741268224334,0.8
7426,1,1,0.9525741268224334,0.8
7427,0,1,0.2689414213699951,0.65
7428,1,1,0.9525741268224334,0.75
7429,0,1,0.2689414213699951,0.6
7430,1,1,0.9525741268224334,0.75
7431,1,1,0.9525741268224334,0.75
7432,1,1,0.9525741268224334,0.8
7433,0,1,0.2689414213699951,0.7
7434,0,1,0.2689414213699951,0.9
7436,1,1,0.9525741268224334,0.9
7437,0,1,0.2689414213699951,0.5
7438,0,1,0.2689414213699951,0.7
7439,1,0,0.9525741268224334,0.0
7440,1,1,0.9525741268224334,0.5
7441,1,1,0.9525741268224334,0.7
7442,0,0,0.0474258731775667,0.3
7443,0,0,0.0474258731775667,0.0
7444,0,0,0.0474258731775667,0.1
7445,1,0,0.9525741268224334,0.2
7446,1,1,0.9525741268224334,0.5
7447,1,0,0.9525741268224334,0.3
7448,0,0,0.2689414213699951,0.3
7449,0,0,0.2689414213699951,0.1
7450,0,0,0.0474258731775667,0.1
7451,0,0,0.0474258731775667,0.3
7452,0,1,0.2689414213699951,0.85
7453,1,1,0.9525741268224334,0.85
7454,1,1,0.7310585786300049,0.8
7455,1,1,0.9525741268224334,0.9
7456,0,0,0.0474258731775667,0.15
7457,0,0,0.0474258731775667,0.2
7458,1,1,0.9525741268224334,0.92
7459,0,0,0.7310585786300049,0.0
7460,0,1,0.0474258731775667,0.75
7461,1,1,0.9525741268224334,0.75
7462,0,0,0.0474258731775667,0.15
7463,0,1,0.0474258731775667,0.65
7464,0,0,0.0474258731775667,0.4
7465,1,1,0.7310585786300049,0.9
7466,1,0,0.9525741268224334,0.2
7467,0,0,0.0474258731775667,0.0
7468,0,0,0.0474258731775667,0.1
7469,1,1,0.9525741268224334,0.87
7470,1,1,0.9525741268224334,0.75
7471,1,0,0.9525741268224334,0.0
7472,1,0,0.9525741268224334,0.25
7473,1,1,0.9525741268224334,0.8
7474,1,1,0.9525741268224334,0.9
7475,1,1,0.9525741268224334,0.9
7476,1,1,0.9525741268224334,0.9
7477,1,1,0.9525741268224334,0.8
7478,0,1,0.0474258731775667,0.5
7482,1,1,0.9525741268224334,0.8
7483,1,1,0.9525741268224334,0.6
7484,1,1,0.9525741268224334,0.9
7485,0,0,0.2689414213699951,0.3333333333333333
7486,1,1,0.9525741268224334,0.6
7487,0,0,0.2689414213699951,0.1
7488,1,0,0.9525741268224334,0.1
7490,1,1,0.9525741268224334,0.9
7491,1,1,0.9525741268224334,0.95
7492,1,1,0.9525741268224334,0.85
7493,1,0,0.9525741268224334,0.4
7494,1,1,0.9525741268224334,0.75
7495,1,1,0.9525741268224334,0.9
7496,1,1,0.9525741268224334,0.95
7497,1,1,0.9525741268224334,0.83
7498,0,0,0.0474258731775667,0.0
7499,1,1,0.9525741268224334,0.99
7500,1,1,0.9525741268224334,0.8
7501,1,1,0.9525741268224334,0.9
7502,1,1,0.9525741268224334,0.7
7503,1,0,0.9525741268224334,0.4
7504,1,1,0.9525741268224334,0.5
7505,1,1,0.9525741268224334,0.95
7506,0,0,0.0474258731775667,0.2
7507,0,1,0.2689414213699951,0.95
7508,1,1,0.9525741268224334,0.6
7509,0,0,0.0474258731775667,0.0
7510,1,1,0.9525741268224334,0.9
7511,0,0,0.0474258731775667,0.0
7512,0,0,0.0474258731775667,0.0
7513,0,0,0.0474258731775667,0.0
7514,1,0,0.7310585786300049,0.1
7515,0,0,0.0474258731775667,0.15
7516,0,0,0.0474258731775667,0.35
7517,0,0,0.0474258731775667,0.0
7518,1,1,0.9525741268224334,0.7
7519,1,1,0.9525741268224334,0.95
7520,1,1,0.9525741268224334,0.7
7521,0,0,0.0474258731775667,0.2
7522,0,1,0.0474258731775667,0.8
7523,0,0,0.0474258731775667,0.4
7524,0,0,0.0474258731775667,0.0
7525,0,1,0.0474258731775667,0.5
7526,1,0,0.7310585786300049,0.2
7527,0,1,0.0474258731775667,0.7
7528,1,0,0.7310585786300049,0.4
7529,1,1,0.9525741268224334,0.6
7530,1,1,0.9525741268224334,0.5
7531,1,0,0.7310585786300049,0.1
7532,0,1,0.0474258731775667,0.5
7533,1,1,0.9525741268224334,0.75
7536,1,1,0.9525741268224334,0.95
7537,1,0,0.9525741268224334,0.2
7538,1,0,0.9525741268224334,0.1
7539,1,0,0.9525741268224334,0.4
7540,1,1,0.9525741268224334,0.75
7541,1,1,0.9525741268224334,0.8
7544,1,1,0.9525741268224334,0.5
7559,0,1,0.0474258731775667,0.5
7561,0,0,0.0474258731775667,0.2
7565,0,0,0.0474258731775667,0.0
7572,0,0,0.0474258731775667,0.2
7581,1,1,0.7310585786300049,0.95
7582,0,1,0.0474258731775667,0.75
7584,0,0,0.0474258731775667,0.1
7587,0,1,0.0474258731775667,0.6
7589,1,1,0.9525741268224334,0.8
7591,0,1,0.0474258731775667,0.7
7596,0,1,0.0474258731775667,0.85
7602,1,1,0.7310585786300049,0.8
7607,0,1,0.0474258731775667,0.8
7608,0,1,0.0474258731775667,0.85
7611,0,1,0.0474258731775667,0.9
7613,1,1,0.9525741268224334,0.95
7617,1,1,0.9525741268224334,0.95
7622,1,1,0.9525741268224334,0.85
7629,0,1,0.0474258731775667,0.8
7631,1,1,0.9525741268224334,0.9
7636,0,1,0.0474258731775667,0.8
7639,0,0,0.0474258731775667,0.2
7642,0,0,0.0474258731775667,0.2
7644,0,1,0.0474258731775667,0.95
7645,0,1,0.0474258731775667,0.99
7647,0,0,0.0474258731775667,0.1
7649,0,0,0.0474258731775667,0.15
7650,0,1,0.0474258731775667,0.6
7654,1,1,0.9525741268224334,0.9
7655,1,1,0.9525741268224334,0.85
7658,1,1,0.9525741268224334,0.7
7659,1,1,0.9525741268224334,0.8
7660,1,0,0.9525741268224334,0.3
7661,1,1,0.9525741268224334,0.9
7662,1,1,0.9525741268224334,0.5
7663,0,0,0.0474258731775667,0.2
7664,0,0,0.0474258731775667,0.2
7665,1,1,0.9525741268224334,0.75
7666,0,0,0.0474258731775667,0.0
7667,1,1,0.9525741268224334,0.85
7668,1,1,0.9525741268224334,0.75
7669,1,1,0.9525741268224334,0.85
7670,1,0,0.9525741268224334,0.1
7671,1,1,0.9525741268224334,0.7
7672,0,1,0.0474258731775667,0.75
7673,1,0,0.9525741268224334,0.1
7674,0,1,0.0474258731775667,0.8
7675,0,1,0.0474258731775667,0.5
7676,1,1,0.9525741268224334,0.8
7677,1,1,0.9525741268224334,0.8
7678,1,1,0.9525741268224334,0.9
7679,1,1,0.9525741268224334,0.8
7680,1,1,0.9525741268224334,0.8
7681,1,1,0.7310585786300049,0.9
7682,1,0,0.9525741268224334,0.25
7683,1,1,0.9525741268224334,0.9
7684,1,0,0.7310585786300049,0.2
7685,0,1,0.2689414213699951,0.6
7686,1,0,0.9525741268224334,0.0
7687,1,1,0.7310585786300049,0.85
7688,0,0,0.0474258731775667,0.0
7689,1,0,0.9525741268224334,0.0
7690,1,1,0.9525741268224334,0.7
7691,1,1,0.7310585786300049,0.5
7692,1,0,0.9525741268224334,0.2
7693,0,0,0.0474258731775667,0.1
7694,0,0,0.0474258731775667,0.2
7695,1,0,0.7310585786300049,0.1
7696,0,1,0.0474258731775667,0.6
7697,0,1,0.0474258731775667,0.85
7698,0,1,0.0474258731775667,0.5
7699,0,0,0.0474258731775667,0.4
7700,0,0,0.0474258731775667,0.3
7701,1,1,0.9525741268224334,0.8
7702,1,1,0.9525741268224334,0.9
7703,1,1,0.9525741268224334,0.8
7704,1,1,0.9525741268224334,0.8
7705,1,0,0.9525741268224334,0.1
7706,1,1,0.9525741268224334,0.9
7707,1,0,0.9525741268224334,0.05
7708,1,1,0.9525741268224334,0.7
7709,1,0,0.7310585786300049,0.0
7710,1,1,0.9525741268224334,0.5
7711,1,0,0.9525741268224334,0.1
7712,1,1,0.9525741268224334,0.95
7713,1,0,0.7310585786300049,0.35
7714,1,0,0.9525741268224334,0.1
7716,0,0,0.0474258731775667,0.0
7717,1,1,0.9525741268224334,0.75
7718,0,0,0.0474258731775667,0.1
7720,1,1,0.9525741268224334,0.8
7722,1,1,0.9525741268224334,0.75
7723,1,1,0.9525741268224334,0.8
7724,1,0,0.7310585786300049,0.2
7725,1,0,0.9525741268224334,0.25
7726,1,1,0.9525741268224334,0.8
7727,1,1,0.9525741268224334,0.75
7728,1,0,0.9525741268224334,0.4
7729,1,1,0.9525741268224334,0.9
7730,1,1,0.9525741268224334,0.75
7731,1,0,0.9525741268224334,0.2
7732,0,0,0.0474258731775667,0.0
7733,1,0,0.9525741268224334,0.0
7734,0,0,0.0474258731775667,0.2
7735,1,1,0.7310585786300049,0.8
7736,1,0,0.9525741268224334,0.4
7737,1,0,0.7310585786300049,0.1
7738,0,0,0.0474258731775667,0.2
7739,0,1,0.0474258731775667,0.7
7740,1,1,0.9525741268224334,0.85
7741,1,1,0.7310585786300049,0.5
7742,0,0,0.0474258731775667,0.1
7743,0,1,0.2689414213699951,0.9
7744,0,1,0.0474258731775667,0.8
7745,1,1,0.9525741268224334,0.75
7746,0,0,0.0474258731775667,0.3
7750,1,1,0.9525741268224334,0.9
7754,0,1,0.0474258731775667,0.8
8204,0,0,0.0474258731775667,0.0
8205,0,0,0.0474258731775667,0.1
8206,0,0,0.0474258731775667,0.1
8207,0,0,0.0474258731775667,0.1
8208,0,0,0.0474258731775667,0.0
8212,0,0,0.0474258731775667,0.0
8213,0,0,0.0474258731775667,0.0
8214,0,0,0.0474258731775667,0.0
8215,0,0,0.0474258731775667,0.0
8216,0,0,0.0474258731775667,0.0
8217,0,0,0.0474258731775667,0.2
8218,0,0,0.0474258731775667,0.1
8219,0,0,0.0474258731775667,0.0
8220,0,1,0.0474258731775667,0.6
8221,0,0,0.0474258731775667,0.2
8222,0,1,0.0474258731775667,0.9
8223,0,0,0.0474258731775667,0.3
8224,0,0,0.0474258731775667,0.0
8225,0,0,0.0474258731775667,0.25
8226,0,0,0.0474258731775667,0.0
8227,0,0,0.0474258731775667,0.0
8228,0,0,0.0474258731775667,0.2
8229,0,1,0.0474258731775667,0.5
8230,0,0,0.0474258731775667,0.0
8231,1,0,0.9525741268224334,0.3
8232,0,0,0.0474258731775667,0.4
8233,0,0,0.0474258731775667,0.1
8234,0,0,0.0474258731775667,0.1
8235,0,0,0.0474258731775667,0.2
8236,0,0,0.0474258731775667,0.0
8237,0,0,0.0474258731775667,0.0
8238,0,0,0.0474258731775667,0.0
8239,0,0,0.0474258731775667,0.0
8240,0,0,0.0474258731775667,0.0
8241,0,0,0.0474258731775667,0.0
8242,0,0,0.0474258731775667,0.1
8243,0,0,0.0474258731775667,0.0
8244,0,0,0.0474258731775667,0.0
8245,0,0,0.0474258731775667,0.4
8246,0,0,0.0474258731775667,0.0
8247,0,1,0.0474258731775667,0.9
8248,0,0,0.0474258731775667,0.0
8249,0,0,0.0474258731775667,0.0
8250,0,0,0.0474258731775667,0.0
8251,0,0,0.0474258731775667,0.0
8252,1,1,0.9525741268224334,0.8
8344,0,0,0.0474258731775667,0.1
8345,0,0,0.0474258731775667,0.1
8346,1,0,0.9525741268224334,0.0
8347,0,1,0.0474258731775667,0.95
8348,0,0,0.0474258731775667,0.0
8349,0,0,0.0474258731775667,0.1
8350,0,0,0.0474258731775667,0.2
8351,0,0,0.0474258731775667,0.0
8352,0,0,0.0474258731775667,0.3
